	Unnamed: 0	start	end	text	speaker	mention	character	round	transaction_unit	tu_relation	da	da_conf
41	41	178.0	179.0	 Ja.	human			0			pos_answer	4.791692733764650
42	42	180.0	181.0	 Top.	robot			0			abandon	4.1940155029296900
43	43	182.0	188.0	" Als we goed overleggen, vinden we samen de juiste antwoord en is onze score hoger."	robot			0			statement	2.0753743648529100
44	44	189.0	190.0	 Leuk toch?	robot			0			comment	1.0864572525024400
45	45	190.0	191.0	 Ja.	human			0			pos_answer	5.313272953033450
46	46	191.0	192.0	 Goed.	robot			0			back-channeling	4.199220180511480
47	47	192.0	194.0	 Nog even een paar spelregels.	robot			0			statement	0.7527071237564090
48	48	195.0	198.0	 Je krijgt het blaadje maar een paar seconden te zien.	robot			0			statement	4.140722751617430
49	49	198.0	201.0	 Je krijgt het blaadje maar een paar seconden te zien.	robot			0			statement	5.161741733551030
50	50	202.0	206.0	 Onthoud dus goed wie waar staat en hoe die persoon eruit ziet.	robot			0			opinion	2.8552117347717300
51	51	207.0	214.0	 Daarna kun je vertellen wat je zag en gaan wij bespreken wie waar staat op jouw blaadje en op de mijne.	robot			0			statement	3.838841199874880
52	52	215.0	216.0	 Is dat goed?	robot			0			yes_no_question	2.939143419265750
53	53	217.0	218.0	 Ja.	human			0			pos_answer	5.560951232910160
54	54	218.0	219.0	 Top.	robot			0			abandon	4.1940155029296900
55	55	220.0	224.0	" Hoe beter wij elkaar begrijpen, hoe hoger ons de score."	robot			0			statement	2.5217278003692600
56	56	225.0	231.0	" Als je bent vergeten hoe je zag, kan je op het scherm tikken op de knop naar het blaadje zien."	robot			0			statement	3.611443042755130
57	57	232.0	235.0	 Maar je moet ook goed naar mij kijken.	robot			0			statement	3.973606824874880
58	58	236.0	240.0	 Mijn ogen krijgen namelijk een paarse kleur als ik praat.	robot			0			statement	4.9972758293151900
59	59	241.0	244.0	" Als ik luister, dan zijn mijn ogen groen."	robot			0			statement	5.632019519805910
60	60	245.0	248.0	 Zo kunnen we nog makkelijker met elkaar praten.	robot			0			statement	3.245548725128170
61	61	249.0	253.0	 Daarom moet je proberen het blaadje zo min mogelijk te bekijken.	robot			0			statement	3.0745108127594000
62	62	253.0	256.0	 Alleen als je echt bent vergeten wat je zag.	robot			0			statement	4.1365580558776900
63	63	258.0	262.0	 Zullen we nog even oefenen met een makkelijk voorbeeldje?	robot			0			command	4.581789493560790
64	64	263.0	264.0	 Ja.	human			0			pos_answer	5.754444122314450
65	65	264.0	265.0	 Oké.	robot			0			back-channeling	3.583200216293340
66	66	266.0	269.0	" Klik op de knop, ga door op het tablet."	robot			0			statement	2.892456293106080
67	67	270.0	273.0	 Dan gaan we even oefenen zonder mijn vrienden.	robot			0			statement	3.662374973297120
68	68	273.0	278.0	 In het spulletje kun je naar beneden scrollen om het blaadje beter te zien.	robot			0			statement	2.6254284381866500
69	69	279.0	280.0	 Leuk hoor.	robot			0			appreciation	3.3561794757843000
70	70	281.0	282.0	 Wat zie je nu?	robot			1			open_question_factual	2.548534870147710
71	71	284.0	285.0	 Op het strand.	human			1			statement	5.200866222381590
72	72	287.0	288.0	 Vijf vrienden.	human			1			statement	2.8289339542388900
73	73	291.0	292.0	 De zee.	human			1			statement	3.470576524734500
74	74	295.0	296.0	 Zand.	human			1			statement	3.6310880184173600
75	75	298.0	299.0	 Wie staat waar?	robot			1	1		open_question_factual	3.880760669708250
76	76	299.0	301.0	 De kamer staat in het midden.	human	De kamer	2	1	1	answer-description	statement	2.93751859664917
77	77	302.0	303.0	 Achter.	human			1	1	continue-description	statement	3.4220073223114000
78	78	304.0	305.0	 Links staat...	human			1	2		statement	1.2760283946991000
79	79	305.0	306.0	 Even kijken hoor.	robot			1	1	ack-doing	opinion	0.9378144145011900
80	80	309.0	311.0	 Daar staat die op mijn blaadje ook.	robot			1	1	ack-done	statement	4.00907039642334
81	81	314.0	317.0	 De blonde vrouw staat linksvoor.	human	De blonde vrouw	11	1	2	continue-description	statement	4.276076793670650
82	82	322.0	324.0	" Oh, die staat op een andere plek."	robot			1	2	ack-done	statement	1.5079853534698500
83	83	324.0	328.0	 De man met de paard staat linksvoor.	human	De man met de paard	1	1	3		statement	2.160264492034910
84	84	331.0	334.0	" Oh ja, die staat op dezelfde plek."	human			1	3	ack-done	statement	2.173637866973880
85	85	341.0	347.0	 En de vrouw met de vrolijke haar staat rechtsvoor.	human	de vrouw met de vrolijke haar	12	1	4		statement	3.345306158065800
86	87	358.0	364.0	 En de vrouw met de zwarte krullen rechtsaf.	human	de vrouw met de zwarte krullen	3	1	5		statement	3.6250059604644800
87	88	373.0	375.0	 Waar staat de vrouw met de vrolijke haar?	robot	de vrouw met de vrolijke haar?	12	1	4	req-repeat	open_question_factual	3.4575552940368700
88	89	376.0	377.0	 Rechtsvoor.	human			1	4	clar-repeat	opinion	2.192477226257320
89	90	377.0	378.0	 Helemaal rechts?	robot			1	4	req-clar	statement	1.2076821327209500
90	91	380.0	384.0	" Nee, rechts... rechtsvoor."	human			1	4	clar-repair	statement	1.7958059310913100
91	92	390.0	393.0	" Oh, die staat op een andere plek."	robot			1	4	ack-done	statement	1.322024941444400
92	93	395.0	401.0	 De vrouw met de zwarte krullen rechtsaf.	human	De vrouw met de zwarte krullen	3	1	5	summarize	statement	2.522077798843380
93	94	402.0	406.0	" Oh, die staat op een andere plek."	robot			1	5	ack-done	statement	1.5018494129180900
94	95	412.0	414.0	 Hebben we ze nu allemaal?	robot			1			statement	4.111773490905760
95	96	414.0	415.0	 Hebben we ze nu allemaal?	robot			1			statement	4.628037929534910
96	97	419.0	420.0	 Ja.	human			1			pos_answer	5.596704483032230
97	98	426.0	432.0	 Dan kunnen we de volgende ronde. Druk maar op de knop ga door.	robot			1			statement	3.4081203937530500
98	99	432.0	433.0	" Ja, die vrouw."	human			1			statement	2.6363980770111100
99	100	443.0	444.0	 Goed gedaan.	robot			0			appreciation	3.297325849533080
100	101	445.0	449.0	 Om het scherm te nemen op de schouder voor deze ronde.	robot			0			opinion	1.863835334777830
101	102	450.0	451.0	" Ja, klopt."	human			0			pos_answer	3.0479161739349400
102	103	454.0	461.0	" Voordat we doorgaan naar de volgende ronde, wil ik je vragen eerst een paar vragen beantwoorden."	robot			0			statement	1.589903473854070
103	104	462.0	465.0	 Ik ga stil zijn terwijl je de vragen beantwoord.	robot			0			statement	4.001947402954100
104	105	466.0	470.0	 Druk op het scherm op de link om door te gaan naar de vragen.	robot			0			statement	3.3191521167755100
105	106	663.0	667.0	 Laten we nu doorgaan naar de volgende ronde.	robot			0			command	3.8939218521118200
106	107	667.0	670.0	 Druk maar op de knop om door te gaan.	robot			0			statement	1.6251676082611100
107	108	676.0	678.0	 Wat zie je nu?	robot			2			statement	2.0583558082580600
108	109	678.0	685.0	" Die kermis, de lijmolen, en mijn vijf vrienden."	human			2			statement	5.200150966644290
109	110	685.0	687.0	 Wie staat waar?	robot			2	6		statement	3.897247076034550
110	111	687.0	692.0	 Helemaal links staat de vriend met rood haar en baard.	human	de vriend met rood haar en baard.	4	2	6	answer-description	statement	3.5068976879119900
111	112	692.0	695.0	" Oh, die staat op een andere plek."	robot			2	6	ack-done	statement	2.7198221683502200
112	113	697.0	701.0	 Daarnaast staat de vrouw met zwart haar.	human	de vrouw met zwart haar.	3	2	7		statement	3.1815874576568600
113	114	701.0	704.0	" Oh ja, die staat op dezelfde plek."	robot			2	7	ack-done	statement	2.232301950454710
114	115	705.0	708.0	 In het midden staat de dame en man.	human	de dame en man.	2	2	8		statement	1.673018217086790
115	116	708.0	711.0	" Oh, die staat op een andere plek."	robot			2	8	ack-done	statement	1.6133060455322300
116	117	712.0	718.0	 Rechts van hen staat de man met zwart haar en baard.	human	hen;de man met zwart haar en baard.	2;1	2	9		statement	2.986732244491580
117	118	719.0	723.0	" Oh, die staat op een andere plek."	robot			2	9	ack-done	statement	2.9425909519195600
118	119	724.0	729.0	 En rechts van hen staat de jongen met bruin haar.	human	de jongen met bruin haar.	6	2	10		statement	4.001148700714110
119	120	732.0	735.0	" Oh ja, die staat op dezelfde plek."	robot			2	10	ack-done	statement	3.0752546787262000
120	121	739.0	741.0	 Hebben we ze nu allemaal?	robot			2			statement	3.9699738025665300
121	122	741.0	742.0	 Ja.	human			2			pos_answer	5.596704483032230
122	123	743.0	744.0	 Top.	robot			2			abandon	4.1940155029296900
123	124	744.0	747.0	 Laten we nu doorgaan naar de volgende ronde.	robot			2			command	4.286655426025390
124	125	748.0	751.0	 Druk maar op de knop om door te gaan.	robot			2			statement	1.6251676082611100
125	126	757.0	759.0	 Goed gedaan hoor.	robot			0			comment	2.322129487991330
126	127	759.0	763.0	 Op het scherm zie je nu onze score voor deze ronde.	robot			0			statement	1.6522423028945900
127	128	769.0	773.0	 Laten we nu doorgaan naar de volgende ronde.	robot			0			command	4.512235164642330
128	129	774.0	777.0	 Laten we nu doorgaan naar de volgende ronde.	robot			0			command	4.661344528198240
129	130	777.0	780.0	 Druk maar op de knop om door te gaan.	robot			0			statement	1.6251676082611100
130	131	785.0	787.0	 Wat zie je nu?	robot			3	11		statement	2.0583558082580600
131	132	789.0	793.0	 Reeds de man met de baard en rood haar en baard.	human	de man met de baard en rood haar en baard.	1	3	11	answer-description	statement	6.054073810577390
132	133	795.0	798.0	" Oh, dat staat die op een andere plek."	robot			3	11	ack-done	statement	3.1356523036956800
133	134	799.0	805.0	 Daarnaast de vrouw met grof en zwart haar.	human	de vrouw met grof en zwart haar.	3	3	12		statement	3.359862804412840
134	135	807.0	810.0	" Oh ja, die staat op dezelfde plek."	robot			3	12	ack-done	statement	2.145442247390750
135	136	812.0	814.0	 Daarnaast het kind.	human	het kind.	8	3	13		statement	1.9369748830795300
136	137	814.0	818.0	" Oh ja, die staat bij ons allebei op dezelfde plek."	robot			3	13	ack-done	statement	2.6015803813934300
137	138	821.0	827.0	 Daarnaast de man met een halfkaal hoofd en een beetje haar aan de zijkant.	human	de man met een halfkaal hoofd en een beetje haar aan de zijkant.	9	3	14		opinion	3.195112705230710
138	139	828.0	831.0	" Oh ja, die staat op dezelfde plek."	robot			3	14	ack-done	statement	2.37331223487854
139	140	832.0	836.0	 Daarnaast de man met een halfkaal hoofd en een beetje haar aan de zijkant.	human	de man met een halfkaal hoofd en een beetje haar aan de zijkant.	2	3	15		opinion	2.5251357555389400
140	141	836.0	839.0	" Oh, dat staat die op een andere plek."	robot			3	15	ack-done	statement	2.2287800312042200
141	142	843.0	846.0	 Hebben we ze nu allemaal gehad?	robot			3			yes_no_question	2.8966352939605700
142	143	852.0	855.0	 Dan kunnen we door naar de volgende ronde.	robot			3			statement	2.414891481399540
143	144	855.0	858.0	" Druk maar op de knop, ga door."	robot			3			closing	2.716165781021120
144	145	859.0	861.0	 Goed gedaan.	robot			0			comment	2.852790355682370
145	146	861.0	865.0	 Op het scherm zie je nu onze score voor deze ronde.	robot			0			statement	1.5216699838638300
146	147	867.0	870.0	 Laten we nu doorgaan naar de volgende ronde.	robot			0			command	4.512235164642330
147	148	871.0	874.0	 Druk maar op de knop om door te gaan.	robot			0			statement	1.6251676082611100
148	149	876.0	878.0	 Wat zie je nu?	robot			4	16		statement	2.0583558082580600
149	150	879.0	883.0	 Links staat een man met bruin haar en baard.	human	een man met bruin haar en baard.	1	4	16	answer-description	statement	2.1212596893310500
150	151	883.0	885.0	 Even denken.	robot			4	16	ack-doing	abandon	1.7735061645507800
151	152	886.0	889.0	" Oh, dan staat die op een andere plek."	robot			4	16	ack-done	statement	1.6415841579437300
152	153	891.0	895.0	 Daarnaast staat de man met rood haar en een beetje kuif.	human	de man met rood haar en een beetje kuif.	6	4	17		statement	3.306871175765990
153	154	896.0	899.0	" Oh ja, die staat op dezelfde plek."	robot			4	17	ack-done	statement	2.6301157474517800
154	155	900.0	903.0	 Daarnaast gaat de vrouw met baard haar.	human	de vrouw met baard haar.	3	4	18		statement	5.059913158416750
155	156	904.0	907.0	" Oh, dan staat die op een andere plek."	robot			4	18	ack-done	statement	2.9737164974212600
156	157	909.0	912.0	 Daarnaast de vrouw met rood haar.	human	de vrouw met rood haar.	12	4	19		statement	2.9543845653533900
157	158	914.0	917.0	" Oh, die staat op een andere plek."	robot			4	19	ack-done	statement	1.535543441772460
158	159	920.0	922.0	 En daarnaast...	human			4	20		opinion	1.1404629945755000
159	160	923.0	925.0	 ...de kale man.	human	...de kale man.	2	4	20	continue-description	statement	2.240943670272830
160	161	925.0	928.0	" Oh, dan staat die op een andere plek."	robot			4	20	ack-done	statement	1.487029790878300
161	162	931.0	934.0	 Hebben we ze nu allemaal gehad?	robot			4			yes_no_question	2.873216390609740
162	163	934.0	936.0	 Ja.	human			4			pos_answer	5.775298118591310
163	164	940.0	944.0	 Op het scherm zie je nu onze score voor deze ronde.	human			0			statement	2.2604689598083500
164	165	946.0	949.0	 Laten we nu doorgaan naar de volgende ronde.	robot			0			command	4.512235164642330
165	166	950.0	953.0	 Druk maar op de knop om door te gaan.	robot			0			statement	1.6251676082611100
166	167	959.0	961.0	 Wat zie je nu?	robot			5			statement	2.0583558082580600
167	168	962.0	965.0	Backslash m r k is teken 2 backslash.	human			5			statement	4.698606491088870
168	169	968.0	971.0	 Helemaal links de man met de baard en haar.	human	de man met de baard en haar.	1	5	21		statement	5.131776809692380
169	170	972.0	974.0	 Die staat er niet bij mij.	robot			5	21	ack-done	statement	4.970602512359620
170	171	975.0	977.0	 Daarnaast de vrouw met blond haar.	human	de vrouw met blond haar.	10	5	22		statement	3.1055870056152300
171	172	978.0	980.0	" Even kijken, hoor."	robot			5	22	ack-doing	statement	0.9217240810394290
172	173	981.0	984.0	" Oh ja, die staat op dezelfde plek."	robot			5	22	ack-done	statement	1.3078787326812700
173	174	985.0	988.0	 Daarnaast de man met een knopje en een baard.	human	de man met een knopje en een baard.	7	5	23		opinion	2.637979745864870
174	175	988.0	991.0	" Oh, die staat op een andere plek."	robot			5	23	ack-done	statement	2.2630672454834000
175	176	992.0	995.0	 Daarnaast de kale man.	human	de kale man.	2	5	24		opinion	2.53287672996521
176	177	996.0	998.0	" Oh, die staat op een andere plek."	robot			5	24	ack-done	statement	1.4638386964798000
177	178	999.0	1001.0	 Daarnaast de vrouw met donker haar.	human	de vrouw met donker haar.	3	5	25		statement	3.0980751514434800
178	179	1002.0	1005.0	" Oh, die staat op een andere plek."	robot			5	25	ack-done	statement	1.752089500427250
179	180	1006.0	1009.0	 Hebben we ze nu allemaal gehad?	robot			5			statement	3.2001864910125700
180	181	1010.0	1011.0	 Ja.	human			5			pos_answer	5.775298118591310
181	182	1012.0	1014.0	 Dan kunnen we door naar de volgende ronde.	robot			5			command	2.1689603328704800
182	183	1015.0	1017.0	" Druk maar op de knop, ga door."	robot			5			closing	2.716165781021120
183	184	1018.0	1019.0	 Goed gedaan.	robot			0			comment	2.852790355682370
184	185	1020.0	1024.0	 Op het scherm zie je nu onze score voor deze ronde.	robot			0			statement	1.5216699838638300
185	186	1026.0	1029.0	 Laten we nu doorgaan naar de volgende ronde.	robot			0			command	4.512235164642330
186	187	1030.0	1033.0	 Druk maar op de knop om door te gaan.	robot			0			statement	1.6251676082611100
187	188	1035.0	1037.0	 Wat zie je nu?	robot			6	26		statement	2.0583558082580600
188	189	1038.0	1040.0	 Helemaal links de vrouw met rood haar.	human	de vrouw met rood haar.	12	6	26	answer-description	statement	5.125483989715580
189	190	1041.0	1043.0	" Even kijken, hoor."	robot			6	26	ack-doing	opinion	1.7800861597061200
190	191	1044.0	1047.0	" Oh ja, die staat op dezelfde plek."	robot			6	26	ack-done	statement	1.3078787326812700
191	192	1048.0	1051.0	 Daarnaast de man met bruine haar.	human	de man met bruine haar.	3	6	27		statement	2.378316640853880
192	193	1052.0	1054.0	 Die staat er niet bij mij.	robot			6	27	ack-done	statement	5.3539557456970200
193	194	1057.0	1059.0	 Daarnaast de man met de bril.	human	de man met de bril.	5	6	28		statement	1.9804508686065700
194	195	1067.0	1069.0	 Kan je hem beter beschrijven?	robot			6	28	req-clar	yes_no_question	2.946425676345830
195	196	1070.0	1072.0	 De man met bruine haar en de bril.	human	 De man met bruine haar en de bril.	5	6	28	clar-repair	statement	2.6658928394317600
196	197	1074.0	1077.0	 Daar staat hij op mijn plaatje ook.	robot			6	28	ack-done	statement	4.6304030418396
197	198	1079.0	1083.0	 Daarnaast de man met bruine haar en baard.	human	de man met bruine haar en baard.	1	6	29		statement	2.848027229309080
198	199	1085.0	1087.0	 Die staat daar niet bij mij.	robot			6	29	ack-done	statement	4.919244766235350
199	200	1088.0	1092.0	 Daarnaast de koude man.	human	de koude man.	2	6	30		statement	3.1481847763061500
200	201	1093.0	1096.0	" Oh, dat staat hij op een andere plek."	robot			6	30	ack-done	statement	1.618215560913090
201	202	1097.0	1099.0	 Hebben we ze nu allemaal gehad?	robot			6			yes_no_question	3.213439702987670
202	203	1104.0	1105.0	 Ja.	human			6			pos_answer	5.775298118591310
203	204	1106.0	1108.0	 Dit was de laatste ronde.	robot			6			statement	3.911236047744750
204	205	1109.0	1112.0	 Dan kunnen we door naar je eindscore.	robot			6			command	3.100102663040160
205	206	1113.0	1115.0	 Goed gedaan.	robot			0			appreciation	3.441446304321290
206	207	1116.0	1118.0	 Op het scherm zie je nu je eindscore.	robot			0			statement	2.333343744277950
207	208	1119.0	1121.0	" Mooie score, hoor."	robot			0			comment	1.1981301307678200
208	209	1122.0	1124.0	 Nu is het spel afgelopen.	robot			0			closing	2.3412973880767800
209	210	1125.0	1129.0	 Bedankt. Het was leuk om een spelletje met je te spelen.	robot			0			thanking	2.183403253555300
210	211	1130.0	1135.0	 Als allerlaatste wil ik je opnieuw vragen om wat vragen te beantwoorden.	robot			0			command	2.890197992324830
211	212	1136.0	1141.0	 Na de vragenlijst is het experiment klaar en kan je het knopje verladen.	robot			0			statement	4.559850692749020
212	213	1142.0	1146.0	 Druk op het scherm op de link om naar de vragen te gaan.	robot			0			statement	3.592832565307620
213	214	1147.0	1149.0	 Ik neem nu afscheid.	robot			0			statement	4.472483158111570
214	215	1150.0	1153.0	 Bedankt voor het meespelen en tot ziens.	robot			0			thanking	4.039732933044430
